Campaign_ID,Influencer_Name,Platform,Campaign_Type,Start_Date,End_Date,Budget_USD,Reach,Impressions,Engagement_Rate,Click_Through_Rate,Conversions,ROI,Region
CM4016,Influencer_Liam,Instagram,Brand Awareness,2024-05-24,2024-06-11,2022.0,206399,373270,4.9,0.5,492,-9.26,India
CM3807,Influencer_Liam,Instagram,Product Launch,2024-02-18,2024-03-07,3810.0,323683,381558,,8.73,166,36.75,SEA
CM1021,Influencer_Riya,Facebook,Affiliate,2024-06-13,2024-06-10,4970.0,912737,1003113,1.4,4.45,755,-1.07,Europe
CM646,Influencer_Sophia,Instagram,Giveaway,2024-08-03,2024-08-05,,161749,168427,8.69,6.47,221,15.68,Middle East
CM4008,Influencer_Olivia,Instagram,Giveaway,2024-06-23,2024-07-01,8964.0,702916,791081,2.95,13.68,260,17.19,SEA
CM2000,Influencer_Mia,Facebook,Giveaway,2024-10-12,2024-10-05,5101.0,303728,328110,3.12,1.59,831,49.16,SEA
CM2128,Influencer_Liam,X,Affiliate,2024-11-02,2024-11-07,1529.0,543040,619633,9.01,11.74,419,6.25,Middle East
CM2401,Influencer_Ethan,X,Giveaway,2024-12-17,2025-01-03,9825.0,499099,694495,9.23,2.98,178,21.11,Middle East
CM1985,Influencer_Liam,Instagram,Product Launch,2024-04-03,2024-04-16,7584.0,707168,902116,9.34,7.1,738,10.97,North America
CM1742,Influencer_Ethan,instagram,Product Launch,2024-02-18,2024-02-20,518.0,215862,286167,7.97,9.7,192,,North America
CM3839,Influencer_Zane,INSTAGRAM,Brand Awareness,2024-05-30,2024-05-29,8762.0,802284,854339,3.7,11.5,978,5.02,SEA
CM5056,Influencer_Mia,YouTube,Affiliate,2024-10-29,2024-11-10,6319.0,963735,1063309,8.93,1.96,252,8.08,SEA
CM2197,Influencer_Ava,YouTube,Product Launch,2024-05-02,2024-05-18,1519.0,112689,309755,6.44,7.12,409,28.63,India
CM4999,Influencer_Olivia,X,Product Launch,2024-03-01,2024-02-29,675.0,128852,156001,4.86,1.58,620,55.34,Middle East
CM3896,Influencer_Noah,INSTAGRAM,Affiliate,2024-03-31,2024-04-14,7016.0,422410,527970,8.1,5.78,651,9.89,India
CM4733,Influencer_Aarav,Facebook,Brand Awareness,2024-02-26,2024-02-22,6717.0,866818,892394,8.26,4.76,570,20.62,SEA
CM3601,Influencer_Zane,instagram,Brand Awareness,2024-10-29,2024-11-09,5363.0,923717,1113777,2.58,9.4,145,41.26,India
CM936,Influencer_Sophia,instagram,Affiliate,2024-11-18,2024-12-04,5241.0,197166,224876,9.2,5.82,793,46.1,India
CM701,Influencer_Sophia,TikTok,Product Launch,2024-04-15,2024-05-02,1864.0,48907,93805,7.45,7.09,391,30.87,Europe
CM2284,Influencer_Ava,YouTube,Affiliate,2024-06-07,2024-06-07,3006.0,834401,929786,3.75,13.7,769,33.67,Middle East
CM4366,Influencer_Mia,Facebook,Product Launch,2024-09-13,2024-09-15,4533.0,14987,139879,4.09,2.35,657,-8.99,India
CM2742,Influencer_Sophia,X,Product Launch,2024-07-16,2024-07-18,9119.0,868073,938976,6.87,2.09,918,52.21,Middle East
CM4541,Influencer_Olivia,YouTube,Brand Awareness,2024-05-02,2024-05-20,3990.0,782654,977102,8.79,2.84,600,0.87,India
CM1682,Influencer_Aarav,Facebook,Giveaway,2024-11-13,2024-11-25,6191.0,770432,772508,9.07,1.56,372,0.52,Europe
CM4500,Influencer_Mia,X,Affiliate,2024-06-12,2024-06-19,,949686,954433,5.23,7.26,582,8.32,Europe
CM3150,Influencer_Zane,X,Affiliate,2024-10-03,2024-10-10,4230.0,875580,989968,4.12,13.83,291,9.0,Europe
CM4230,Influencer_Zane,instagram,Product Launch,2024-10-30,2024-11-11,4218.0,673153,760749,9.32,14.38,596,57.5,Middle East
CM1170,Influencer_Liam,INSTAGRAM,Brand Awareness,2024-09-15,2024-09-11,3151.0,983940,1097937,9.22,6.64,76,-1.81,Europe
CM1875,Influencer_Mia,TikTok,Brand Awareness,2024-04-22,2024-05-07,3687.0,136230,299365,1.25,9.79,962,26.6,Europe
CM5055,Influencer_Mia,Facebook,Product Launch,2024-01-19,2024-01-18,6604.0,988151,1142925,7.54,1.09,153,3.35,North America
CM1383,Influencer_Mia,instagram,Giveaway,2024-10-07,2024-10-01,7667.0,398053,470640,8.07,8.25,377,-5.42,Middle East
CM3352,Influencer_Sophia,Facebook,Brand Awareness,2024-06-16,2024-06-25,8330.0,935609,1012617,5.16,11.09,533,14.33,Europe
CM3591,Influencer_Noah,YouTube,Product Launch,2024-09-25,2024-09-28,5973.0,527025,703467,2.33,13.34,234,-4.11,India
CM5000,Influencer_Sophia,X,Product Launch,2024-04-24,2024-04-14,1065.0,361255,457249,9.66,4.8,588,11.77,Middle East
CM1936,Influencer_Ethan,YouTube,Product Launch,2024-07-22,2024-08-08,7432.0,88630,192229,0.54,7.57,731,55.51,Middle East
CM4474,Influencer_Noah,YouTube,Affiliate,2024-01-18,2024-01-31,854.0,680631,707161,7.53,8.22,607,20.32,Europe
CM1119,Influencer_Ethan,instagram,Giveaway,2024-06-06,2024-06-22,2094.0,164754,299499,5.99,9.38,252,,Middle East
CM4332,Influencer_Aarav,X,Brand Awareness,2024-04-23,2024-05-04,6561.0,583708,738537,7.41,5.16,112,30.41,SEA
CM1426,Influencer_Noah,INSTAGRAM,Product Launch,2024-07-18,2024-07-24,,931650,1088555,0.56,5.42,212,51.08,North America
CM575,Influencer_Ava,instagram,Giveaway,2024-09-07,2024-09-09,3068.0,530254,676851,0.95,4.41,33,-3.3,North America
CM4566,Influencer_Aarav,X,Product Launch,2024-02-14,2024-02-12,693.0,347495,484699,4.65,7.71,234,48.88,India
CM1751,Influencer_Sophia,Facebook,Brand Awareness,2024-08-21,2024-09-05,7333.0,176369,347231,3.22,3.21,517,37.27,SEA
CM4888,Influencer_Riya,Facebook,Brand Awareness,2024-02-15,2024-02-07,9189.0,812073,955149,5.48,3.61,257,27.12,Middle East
CM4519,Influencer_Mia,instagram,Product Launch,2024-08-30,2024-08-29,8508.0,31653,43532,3.91,11.52,562,54.2,India
CM2880,Influencer_Liam,X,Product Launch,2024-08-22,2024-09-05,4594.0,985485,1100137,2.94,8.3,584,-0.77,Europe
CM3110,Influencer_Aarav,instagram,Affiliate,2024-06-08,2024-06-15,2677.0,379329,458925,5.81,12.62,519,21.8,SEA
CM2851,Influencer_Aarav,X,Brand Awareness,2024-01-10,2024-01-26,5434.0,787070,941005,4.34,4.04,566,48.05,SEA
CM1473,Influencer_Olivia,Facebook,Giveaway,2024-08-06,2024-08-07,9157.0,580883,612029,7.39,7.97,358,7.72,Middle East
CM839,Influencer_Olivia,YouTube,Brand Awareness,2024-11-26,2024-12-03,5125.0,624283,778939,4.8,7.89,76,55.93,North America
CM3956,Influencer_Zane,TikTok,Brand Awareness,2024-12-22,2024-12-26,5130.0,684440,833788,7.52,2.54,571,59.37,Middle East
CM2696,Influencer_Olivia,instagram,Affiliate,2024-08-21,2024-08-26,8121.0,131119,251242,6.84,9.29,185,52.43,SEA
CM967,Influencer_Mia,INSTAGRAM,Affiliate,2024-07-10,2024-07-23,1868.0,361492,389315,4.66,13.18,510,42.48,Middle East
CM1240,Influencer_Sophia,instagram,Product Launch,2024-05-15,2024-05-09,7845.0,623793,791417,6.45,5.44,401,,North America
CM1097,Influencer_Liam,INSTAGRAM,Brand Awareness,2024-10-31,2024-11-05,3639.0,884671,914689,9.26,10.0,427,4.04,Middle East
CM1437,Influencer_Aarav,Instagram,Affiliate,2024-09-13,2024-09-23,6063.0,584334,612339,8.96,14.18,496,-8.81,Europe
CM641,Influencer_Mia,X,Product Launch,2024-03-05,2024-02-29,4174.0,887179,927946,7.24,14.47,790,37.33,Europe
CM1199,Influencer_Liam,TikTok,Giveaway,2024-07-05,2024-07-17,3653.0,899273,1017601,8.15,11.48,519,33.35,Europe
CM1232,Influencer_Sophia,YouTube,Giveaway,2024-11-01,2024-10-24,3327.0,13467,47437,,13.11,359,33.08,India
CM2864,Influencer_Ava,INSTAGRAM,Affiliate,2024-07-17,2024-07-16,,561582,646835,6.04,2.43,781,43.49,India
CM2990,Influencer_Riya,Facebook,Giveaway,2024-06-08,2024-06-14,5211.0,328717,458827,9.05,5.26,538,,Europe
CM2358,Influencer_Ava,Instagram,Affiliate,2024-05-15,2024-05-26,3453.0,738992,852428,6.39,10.86,722,42.79,North America
CM4269,Influencer_Zane,instagram,Affiliate,2024-09-30,2024-09-20,1531.0,23487,82268,5.11,5.26,67,39.28,Europe
CM159,Influencer_Olivia,X,Product Launch,2024-01-10,2024-01-01,5123.0,483869,615614,4.22,6.85,446,26.5,Europe
CM3171,Influencer_Ethan,Facebook,Giveaway,2024-05-21,2024-05-14,1399.0,507930,691052,1.93,7.57,27,9.39,North America
CM2038,Influencer_Zane,INSTAGRAM,Product Launch,2024-05-01,2024-05-06,1657.0,602952,626437,1.85,9.45,915,50.91,Europe
CM4862,Influencer_Zane,Facebook,Affiliate,2024-02-13,2024-02-07,6112.0,880319,936649,2.95,12.27,908,13.78,Europe
CM300,Influencer_Olivia,instagram,Affiliate,2024-02-08,2024-02-24,6366.0,549713,666955,8.67,3.85,471,,India
CM1178,Influencer_Liam,Instagram,Product Launch,2024-08-24,2024-08-26,5811.0,586171,685931,3.62,9.8,50,-6.73,SEA
CM5030,Influencer_Riya,Instagram,Product Launch,2024-02-15,2024-02-20,2756.0,201203,288737,6.49,1.33,910,4.03,Middle East
CM3436,Influencer_Liam,Instagram,Product Launch,2024-09-24,2024-09-25,932.0,109484,223700,7.09,0.8,702,59.11,SEA
CM2749,Influencer_Liam,YouTube,Giveaway,2024-10-25,2024-11-03,2403.0,156022,172633,1.13,11.4,849,33.4,India
CM1040,Influencer_Ethan,TikTok,Brand Awareness,2024-09-11,2024-09-24,6694.0,200460,257874,2.51,11.4,935,43.05,Middle East
CM1180,Influencer_Sophia,TikTok,Brand Awareness,2024-04-30,2024-05-07,2395.0,144686,264463,,12.21,376,52.55,SEA
CM287,Influencer_Ava,INSTAGRAM,Product Launch,2024-06-28,2024-06-27,5354.0,65636,86290,2.21,4.06,265,35.84,Europe
CM2905,Influencer_Liam,X,Affiliate,2024-05-07,2024-05-02,6990.0,109182,284115,8.13,12.76,143,31.58,North America
CM2185,Influencer_Liam,TikTok,Affiliate,2024-01-28,2024-02-13,725.0,77848,218047,4.8,13.36,323,34.3,Middle East
CM2349,Influencer_Aarav,YouTube,Giveaway,2024-12-15,2024-12-13,1369.0,810471,963853,7.99,10.53,596,-1.92,Middle East
CM5077,Influencer_Liam,Facebook,Product Launch,2024-04-20,2024-05-05,5643.0,465787,491094,4.12,10.27,531,29.25,Europe
CM2430,Influencer_Sophia,INSTAGRAM,Brand Awareness,2024-01-15,2024-01-20,4613.0,552302,729241,1.88,7.14,975,8.32,Europe
CM2123,Influencer_Olivia,YouTube,Product Launch,2024-07-09,2024-07-14,9804.0,139480,164318,5.88,7.37,386,37.38,North America
CM2956,Influencer_Sophia,X,Product Launch,2024-06-18,2024-06-08,9497.0,918897,961710,8.42,12.45,555,56.01,Middle East
CM1592,Influencer_Aarav,Instagram,Product Launch,2024-03-02,2024-03-20,5527.0,90257,164785,4.29,7.88,237,27.26,India
CM3944,Influencer_Zane,TikTok,Product Launch,2024-01-31,2024-01-29,4382.0,424691,533860,2.97,3.94,248,33.68,Europe
CM326,Influencer_Olivia,Instagram,Product Launch,2024-07-18,2024-07-27,9305.0,551757,602122,5.09,4.12,145,57.24,Europe
CM4005,Influencer_Aarav,X,Product Launch,2024-06-28,2024-06-20,5091.0,476521,515214,6.06,10.04,638,0.32,North America
CM2029,Influencer_Mia,Instagram,Affiliate,2024-05-17,2024-05-27,5175.0,396107,519342,1.93,6.61,231,25.36,North America
CM3358,Influencer_Olivia,Instagram,Brand Awareness,2024-05-25,2024-05-31,6708.0,303079,400344,1.34,1.11,575,9.52,Middle East
CM4728,Influencer_Liam,INSTAGRAM,Brand Awareness,2024-04-14,2024-04-26,7272.0,342355,496661,5.44,11.2,992,16.37,Middle East
CM1504,Influencer_Ava,X,Giveaway,2024-08-20,2024-08-30,2285.0,417716,602251,8.37,6.66,36,30.07,Europe
CM2279,Influencer_Noah,Facebook,Affiliate,2024-06-02,2024-05-24,5931.0,985054,1008819,6.99,10.82,964,41.48,Middle East
CM797,Influencer_Ava,X,Giveaway,2024-06-10,2024-06-23,5988.0,299345,342344,6.43,6.18,437,,SEA
CM1224,Influencer_Mia,instagram,Product Launch,2024-04-23,2024-04-29,6559.0,182721,197781,6.4,11.66,836,32.09,Europe
CM3078,Influencer_Ava,instagram,Brand Awareness,2024-05-13,2024-05-11,8217.0,618484,687229,3.75,2.03,899,-1.81,North America
CM3209,Influencer_Ethan,X,Giveaway,2024-10-12,2024-10-10,2869.0,877683,1067800,6.12,3.38,399,-3.73,SEA
CM1878,Influencer_Olivia,Facebook,Affiliate,2024-10-15,2024-10-08,2797.0,312483,454704,0.79,1.16,27,10.64,India
CM3143,Influencer_Aarav,X,Affiliate,2024-08-28,2024-09-16,2467.0,753304,934123,6.29,13.53,407,41.51,SEA
CM1137,Influencer_Ava,Facebook,Brand Awareness,2024-02-03,2024-02-10,6236.0,751659,804197,8.76,2.1,719,3.64,SEA
CM4405,Influencer_Ethan,TikTok,Brand Awareness,2024-09-01,2024-09-10,8566.0,743941,860350,6.77,3.87,451,-8.55,SEA
CM2356,Influencer_Olivia,Facebook,Brand Awareness,2024-04-19,2024-05-03,2948.0,571107,688214,6.73,2.24,844,37.97,Europe
CM413,Influencer_Olivia,TikTok,Affiliate,2024-06-27,2024-06-25,7577.0,862656,889694,5.87,5.88,239,-2.54,SEA
CM2381,Influencer_Zane,instagram,Product Launch,2024-04-15,2024-05-02,9677.0,260718,381214,6.72,0.32,332,22.66,North America
CM2647,Influencer_Liam,YouTube,Giveaway,2024-10-02,2024-10-18,8146.0,462118,660572,7.31,9.56,581,57.42,India
CM1516,Influencer_Noah,Instagram,Giveaway,2024-07-24,2024-08-08,7645.0,304588,349368,,10.29,161,18.16,Europe
CM1136,Influencer_Aarav,TikTok,Brand Awareness,2024-04-10,2024-04-18,5757.0,339837,504976,0.51,6.78,522,-6.1,North America
CM2259,Influencer_Zane,TikTok,Affiliate,2024-09-03,2024-09-15,3205.0,801342,867000,7.38,1.47,755,7.91,India
CM4393,Influencer_Olivia,Facebook,Giveaway,2024-03-12,2024-03-16,6596.0,658767,839595,3.86,11.35,981,44.52,Europe
CM1854,Influencer_Sophia,Instagram,Giveaway,2024-08-15,2024-09-03,8359.0,998935,1064301,7.13,1.47,436,,North America
CM3421,Influencer_Ava,X,Brand Awareness,2024-07-27,2024-07-18,5397.0,688984,732104,,10.24,22,26.29,SEA
CM4904,Influencer_Riya,YouTube,Product Launch,2024-06-04,2024-06-03,1214.0,546771,635103,5.54,3.97,612,21.63,India
CM4328,Influencer_Zane,Instagram,Giveaway,2024-05-23,2024-05-29,2650.0,301106,449195,2.6,5.77,210,-4.68,India
CM2620,Influencer_Ava,YouTube,Brand Awareness,2024-01-11,2024-01-07,7869.0,525434,601378,3.37,3.29,700,10.06,Europe
CM4625,Influencer_Noah,Instagram,Giveaway,2024-01-09,2024-01-16,9051.0,301108,428301,6.93,4.95,908,7.98,North America
CM3919,Influencer_Noah,Instagram,Brand Awareness,2024-07-30,2024-07-25,9568.0,576512,688053,2.8,7.05,530,-3.57,SEA
CM3757,Influencer_Ava,Instagram,Giveaway,2024-04-19,2024-05-03,8868.0,863124,1060581,2.6,3.34,640,7.28,Europe
CM1606,Influencer_Sophia,TikTok,Giveaway,2024-08-27,2024-09-09,1710.0,718039,852168,5.17,2.49,359,35.27,Europe
CM2023,Influencer_Mia,instagram,Affiliate,2024-12-02,2024-11-28,3825.0,235408,325869,6.96,1.69,849,1.21,Europe
CM548,Influencer_Zane,TikTok,Brand Awareness,2024-01-25,2024-02-01,9585.0,456457,484885,6.49,9.48,673,-0.66,North America
CM4307,Influencer_Ava,INSTAGRAM,Brand Awareness,2024-11-22,2024-11-19,9577.0,786367,917414,2.52,13.43,571,17.11,India
CM4477,Influencer_Zane,X,Giveaway,2024-12-08,2024-12-23,1088.0,545175,579083,9.38,7.32,275,16.21,India
CM1373,Influencer_Sophia,Facebook,Product Launch,2024-12-27,2024-12-20,7311.0,853083,902627,9.79,12.44,624,46.5,SEA
CM3560,Influencer_Sophia,YouTube,Product Launch,2024-09-26,2024-10-04,2392.0,2355,58291,4.31,14.3,397,38.55,SEA
CM461,Influencer_Noah,YouTube,Brand Awareness,2024-07-07,2024-07-23,4915.0,107911,189757,7.02,8.31,416,2.48,Middle East
CM2283,Influencer_Zane,instagram,Giveaway,2024-01-19,2024-01-26,1720.0,459093,606633,8.9,0.4,26,49.08,India
CM1234,Influencer_Riya,Instagram,Product Launch,2024-10-05,2024-10-10,2987.0,516907,561995,0.91,0.56,202,24.84,India
CM1673,Influencer_Liam,YouTube,Product Launch,2024-11-26,2024-12-08,5770.0,692323,825227,1.19,1.6,679,5.01,India
CM2255,Influencer_Noah,TikTok,Giveaway,2024-07-19,2024-07-19,3445.0,459018,553457,9.74,6.72,452,49.9,Middle East
CM1930,Influencer_Ava,instagram,Giveaway,2024-08-14,2024-08-15,3126.0,793554,964286,2.7,14.69,725,56.27,India
CM1153,Influencer_Liam,Facebook,Product Launch,2024-01-16,2024-01-20,8598.0,255398,437627,7.12,0.36,604,-8.13,SEA
CM2560,Influencer_Aarav,Instagram,Product Launch,2024-03-29,2024-04-14,7487.0,142615,204305,,10.58,204,59.23,Europe
CM122,Influencer_Aarav,YouTube,Affiliate,2024-07-14,2024-07-11,,998387,1144265,4.3,12.21,666,31.85,India
CM2166,Influencer_Liam,TikTok,Giveaway,2024-05-17,2024-05-22,611.0,58194,179672,8.82,8.44,366,23.76,India
CM1753,Influencer_Liam,instagram,Product Launch,2024-04-02,2024-04-09,5999.0,319339,355165,8.97,3.22,621,38.46,India
CM2855,Influencer_Noah,X,Brand Awareness,2024-06-04,2024-06-19,4394.0,249433,370262,4.25,13.29,954,4.22,Middle East
CM3522,Influencer_Noah,INSTAGRAM,Product Launch,2024-12-16,2024-12-22,1222.0,805652,838006,5.46,12.93,372,11.9,Middle East
CM3080,Influencer_Mia,X,Affiliate,2024-10-31,2024-11-07,2993.0,534893,687215,8.56,8.53,914,,India
CM4295,Influencer_Noah,TikTok,Affiliate,2024-06-07,2024-06-25,6944.0,376497,550568,,0.53,760,48.74,SEA
CM2568,Influencer_Ava,Facebook,Giveaway,2024-10-07,2024-10-03,5573.0,966488,1101773,5.46,5.49,853,44.28,Europe
CM2425,Influencer_Mia,INSTAGRAM,Giveaway,2024-11-02,2024-10-29,7663.0,98464,201805,1.58,10.39,404,36.1,North America
CM560,Influencer_Noah,INSTAGRAM,Affiliate,2024-11-21,2024-11-24,7213.0,540491,667290,5.14,4.72,450,21.56,Middle East
CM1167,Influencer_Ava,INSTAGRAM,Brand Awareness,2024-05-16,2024-05-28,7929.0,591512,758489,4.64,1.14,701,21.89,Middle East
CM187,Influencer_Sophia,instagram,Affiliate,2024-07-22,2024-07-20,4212.0,239580,285838,4.48,4.77,39,0.5,SEA
CM1530,Influencer_Noah,TikTok,Product Launch,2024-07-14,2024-07-04,3589.0,177974,264372,1.77,7.27,870,27.84,Europe
CM2918,Influencer_Sophia,X,Product Launch,2024-10-15,2024-10-22,6221.0,654570,790352,8.16,8.77,210,11.1,North America
CM382,Influencer_Sophia,Facebook,Product Launch,2024-12-15,2025-01-02,3329.0,955933,1007183,3.27,1.69,846,-9.0,Middle East
CM2583,Influencer_Liam,instagram,Product Launch,2024-12-10,2024-12-17,9552.0,275006,473486,9.94,1.97,688,16.45,India
CM562,Influencer_Aarav,TikTok,Brand Awareness,2024-03-06,2024-02-27,8607.0,236281,397864,2.42,12.24,441,35.95,Europe
CM312,Influencer_Ethan,YouTube,Affiliate,2024-05-07,2024-05-21,5059.0,159895,210085,7.14,8.45,995,11.96,North America
CM2688,Influencer_Noah,X,Product Launch,2024-08-29,2024-09-06,881.0,205818,358975,8.08,1.16,162,6.01,India
CM3599,Influencer_Aarav,Instagram,Brand Awareness,2024-02-24,2024-02-23,7971.0,810067,879192,4.99,6.58,374,16.75,North America
CM2681,Influencer_Olivia,Facebook,Brand Awareness,2024-06-09,2024-06-15,9275.0,163480,359942,1.09,0.39,351,54.14,SEA
CM1468,Influencer_Olivia,X,Product Launch,2024-02-18,2024-02-26,9299.0,719449,830744,6.9,4.04,382,26.78,SEA
CM334,Influencer_Mia,Instagram,Product Launch,2024-01-20,2024-01-21,684.0,377640,534556,5.15,11.09,555,19.13,Middle East
CM4925,Influencer_Liam,Instagram,Product Launch,2024-03-14,2024-03-21,8228.0,250486,337439,9.11,8.78,451,30.71,Middle East
CM697,Influencer_Ethan,X,Brand Awareness,2024-09-03,2024-09-06,6506.0,267714,324135,,1.49,358,56.29,North America
CM4657,Influencer_Noah,instagram,Product Launch,2024-02-29,2024-02-21,2602.0,643836,735902,4.3,1.26,624,14.68,Middle East
CM2350,Influencer_Zane,X,Giveaway,2024-06-13,2024-06-08,6579.0,913453,995106,5.01,7.07,493,-5.52,Europe
CM4293,Influencer_Sophia,INSTAGRAM,Affiliate,2024-02-25,2024-02-24,2498.0,68082,86646,9.05,13.17,901,43.12,North America
CM2383,Influencer_Olivia,instagram,Product Launch,2024-02-08,2024-02-20,8614.0,310345,487011,3.88,12.27,294,42.09,SEA
CM762,Influencer_Sophia,Facebook,Product Launch,2024-07-22,2024-07-21,2741.0,231305,326228,6.91,14.37,215,11.54,India
CM4859,Influencer_Ava,instagram,Brand Awareness,2024-09-06,2024-09-16,1409.0,21180,42254,0.54,3.57,691,40.98,North America
CM2385,Influencer_Riya,INSTAGRAM,Giveaway,2024-10-01,2024-10-17,5282.0,345304,392639,6.33,6.3,611,1.1,India
CM4962,Influencer_Olivia,YouTube,Giveaway,2024-12-09,2024-12-07,8700.0,416159,553890,4.83,13.69,349,29.01,Europe
CM3504,Influencer_Zane,TikTok,Affiliate,2024-03-27,2024-04-09,4928.0,591285,714510,1.25,0.56,784,54.48,Europe
CM2764,Influencer_Aarav,Facebook,Giveaway,2024-09-29,2024-10-17,4821.0,338044,520176,1.15,0.85,183,-2.18,India
CM3758,Influencer_Liam,instagram,Giveaway,2024-08-08,2024-08-19,8668.0,940957,1001687,4.93,10.76,307,49.32,SEA
CM879,Influencer_Zane,X,Affiliate,2024-10-12,2024-10-07,,517929,530695,4.24,0.81,856,32.73,Europe
CM4018,Influencer_Olivia,instagram,Brand Awareness,2024-09-06,2024-09-25,1061.0,649207,757813,8.42,8.85,276,23.58,SEA
CM3699,Influencer_Olivia,INSTAGRAM,Product Launch,2024-01-01,2024-01-05,4819.0,209130,325884,4.88,2.83,636,5.41,North America
CM3752,Influencer_Ethan,X,Product Launch,2024-05-14,2024-05-31,9024.0,622671,730726,5.66,7.33,607,30.57,SEA
CM3604,Influencer_Aarav,instagram,Giveaway,2024-01-29,2024-02-10,3346.0,326689,412382,5.02,9.94,327,50.59,Middle East
CM3508,Influencer_Aarav,TikTok,Giveaway,2024-06-23,2024-06-30,2608.0,83071,88271,6.49,0.85,771,56.72,SEA
CM5083,Influencer_Liam,INSTAGRAM,Affiliate,2024-07-29,2024-07-28,8573.0,803963,847891,7.2,6.33,228,40.26,India
CM785,Influencer_Liam,Instagram,Product Launch,2024-05-09,2024-05-17,7087.0,252428,436394,2.81,9.39,356,36.19,North America
CM3651,Influencer_Ava,YouTube,Product Launch,2024-11-28,2024-12-03,2022.0,710649,787169,7.04,8.53,882,-7.69,Middle East
CM3027,Influencer_Ava,TikTok,Giveaway,2024-06-21,2024-06-11,6838.0,990130,1176664,0.6,13.1,758,1.59,Middle East
CM3761,Influencer_Liam,Instagram,Brand Awareness,2024-06-14,2024-06-13,7503.0,206446,238344,8.12,2.57,707,,India
CM2271,Influencer_Liam,YouTube,Product Launch,2024-11-21,2024-12-04,7515.0,276927,448440,4.71,2.12,891,22.24,SEA
CM2941,Influencer_Noah,Facebook,Affiliate,2024-11-11,2024-11-23,5257.0,276894,306625,6.96,5.52,19,11.0,SEA
CM1950,Influencer_Noah,TikTok,Giveaway,2024-05-31,2024-05-22,527.0,493269,683995,4.03,2.82,739,2.8,India
CM587,Influencer_Liam,Instagram,Product Launch,2024-01-24,2024-02-01,8320.0,898465,928525,7.08,13.5,422,9.91,Europe
CM1788,Influencer_Olivia,X,Brand Awareness,2024-03-17,2024-04-04,6705.0,334583,530381,7.81,3.83,848,,Europe
CM2330,Influencer_Olivia,Instagram,Affiliate,2024-04-13,2024-04-16,1872.0,686443,831300,0.93,9.29,206,-1.66,North America
CM3580,Influencer_Riya,TikTok,Affiliate,2024-06-18,2024-06-17,5605.0,590804,639033,,2.79,88,,Europe
CM2420,Influencer_Zane,Instagram,Product Launch,2024-11-29,2024-12-15,1857.0,904969,1090902,8.8,3.81,13,55.25,Middle East
CM882,Influencer_Ethan,TikTok,Affiliate,2024-07-23,2024-07-21,8116.0,244445,424148,6.85,11.94,441,23.17,Europe
CM621,Influencer_Ethan,Facebook,Affiliate,2024-01-02,2024-01-15,7154.0,771741,779621,6.5,2.24,519,21.66,Europe
CM622,Influencer_Ava,YouTube,Giveaway,2024-05-11,2024-05-08,7489.0,57690,87639,3.83,0.84,557,16.43,SEA
CM4726,Influencer_Noah,INSTAGRAM,Giveaway,2024-01-27,2024-01-29,1716.0,781991,844483,2.58,8.95,579,37.53,Europe
CM4253,Influencer_Noah,TikTok,Brand Awareness,2024-06-28,2024-07-02,5779.0,437850,548764,4.68,7.16,833,8.94,India
CM2498,Influencer_Mia,TikTok,Giveaway,2024-03-11,2024-03-22,,564229,569465,6.33,11.79,10,40.79,Middle East
CM2307,Influencer_Noah,instagram,Giveaway,2024-06-04,2024-06-15,8096.0,609852,646093,7.58,7.29,655,18.85,Europe
